Pattern Key,OOS Windows,OOS Samples,OOS Win Probability,OOS Avg Ret+2D %,OOS Avg Ret+5D %,OOS Avg Ret+10D %,OOS Reliability,OOS Status,Updated
WEAK|BOTTOM|SKIP|RSI_MID|RS_BAD|VOL_OK|ATR_OK|BELOW_MA20,1,1,100.0,3.2,6.41,4.47,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|BOTTOM|SKIP|RSI_WEAK|RS_BAD|VOL_STRONG|ATR_OK|BELOW_MA20,1,1,100.0,10.44,10.76,17.34,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|BOTTOM|WAIT|RSI_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,1,1,100.0,-0.74,-0.58,1.17,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|BOTTOM|WAIT|RSI_MID_HIGH|RS_OK|VOL_LOW|ATR_LOW|BELOW_MA20,1,1,100.0,3.67,3.41,2.1,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|BOTTOM|WAIT|RSI_MID|RS_WEAK|VOL_STRONG|ATR_LOW|BELOW_MA20,1,1,100.0,0.56,0.19,0.19,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|FAR_MA20,1,1,100.0,-1.12,-0.35,-1.65,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|BELOW_MA20,1,1,100.0,5.31,-1.42,-1.06,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|FAR_MA20,1,1,100.0,-0.45,5.94,-0.23,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|SKIP|RSI_MID|RS_WEAK|VOL_LOW|ATR_LOW|ABOVE_MA20,1,1,100.0,2.11,0.26,3.96,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|WAIT|RSI_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,1,1,100.0,0.0,2.79,2.11,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|WATCHLIST|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_OK|ABOVE_MA20,1,1,100.0,0.47,4.7,-4.49,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|WATCHLIST|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_OK|FAR_MA20,1,1,100.0,2.04,21.09,4.76,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|WATCHLIST|RSI_MID_HIGH|RS_WEAK|VOL_STRONG|ATR_LOW|ABOVE_MA20,1,1,100.0,0.87,-0.7,1.6,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_OK|VOL_OK|ATR_OK|ABOVE_MA20,1,1,100.0,0.56,-1.82,2.95,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|FAR_MA20,1,1,100.0,-5.66,-4.72,-7.54,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM|SKIP|RSI_HIGH|RS_OK|VOL_STRONG|ATR_LOW|ABOVE_MA20,1,1,100.0,2.06,9.1,16.26,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM|SKIP|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,1,1,100.0,0.49,0.77,-0.84,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM|WAIT|RSI_MID_HIGH|RS_WEAK|VOL_LOW|ATR_LOW|ABOVE_MA20,1,1,100.0,0.29,-2.31,0.86,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM|WAIT|RSI_MID_HIGH|RS_WEAK|VOL_OK|ATR_LOW|ABOVE_MA20,1,1,100.0,2.9,5.03,0.0,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|MOMENTUM|WATCHLIST|RSI_HIGH|RS_OK|VOL_LOW|ATR_LOW|ABOVE_MA20,1,1,100.0,0.59,1.41,2.77,0.28,LOW_SAMPLE,2026-06-26 20:06:56
WEAK|BOTTOM|BUY NOW|RSI_MID|RS_STRONG|VOL_STRONG|ATR_LOW|ABOVE_MA20,6,15,93.33,1.92,1.22,3.4,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,3,11,90.91,1.05,1.91,-3.81,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_OK|ATR_OK|BELOW_MA20,4,10,90.0,0.27,-1.15,-0.19,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_OK|ATR_OK|BELOW_MA20,4,10,90.0,0.25,-1.16,-0.19,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_OK|ATR_OK|BELOW_MA20,4,10,90.0,0.25,-1.16,-0.19,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,5,10,90.0,0.68,-3.43,-5.85,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|MOMENTUM_WATCH|SKIP|RSI_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,8,18,88.89,1.6,2.64,4.61,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|WAIT|RSI_MID_HIGH|RS_STRONG|VOL_STRONG|ATR_LOW|ABOVE_MA20,6,18,88.89,-0.03,-0.24,0.27,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_LOW|ABOVE_MA20,6,9,88.89,1.17,3.55,3.53,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,3,9,88.89,1.71,6.93,2.66,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM_WATCH|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,5,9,88.89,0.94,-2.52,-4.95,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_WEAK|VOL_LOW|ATR_LOW|ABOVE_MA20,5,9,88.89,1.91,1.46,0.57,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,3,9,88.89,1.71,6.93,2.66,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,3,9,88.89,1.71,6.93,2.66,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|BUY NOW|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,9,17,88.24,2.16,0.62,0.8,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|MOMENTUM|WAIT|RSI_HIGH|RS_STRONG|VOL_OK|ATR_LOW|FAR_MA20,3,8,87.5,1.0,3.6,2.7,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|SKIP|RSI_MID_HIGH|RS_OK|VOL_LOW|ATR_LOW|ABOVE_MA20,5,8,87.5,0.43,1.72,2.24,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|SKIP|RSI_LOW|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,4,8,87.5,2.42,1.53,9.18,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|WAIT|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_OK|ABOVE_MA20,4,8,87.5,-2.48,-2.24,-6.69,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|WAIT|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_OK|ABOVE_MA20,4,8,87.5,-2.48,-2.24,-6.69,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM_WATCH|SKIP|RSI_WEAK|RS_BAD|VOL_LOW|ATR_HIGH|BELOW_MA20,2,15,86.67,1.66,1.53,4.22,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_STRONG|ATR_LOW|FAR_MA20,9,22,86.36,1.51,0.1,-1.02,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM|WATCHLIST|RSI_HIGH|RS_STRONG|VOL_STRONG|ATR_LOW|FAR_MA20,9,22,86.36,4.31,4.48,8.54,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|WATCHLIST|RSI_HIGH|RS_STRONG|VOL_STRONG|ATR_LOW|FAR_MA20,9,22,86.36,4.3,4.48,8.54,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|WATCHLIST|RSI_HIGH|RS_STRONG|VOL_STRONG|ATR_LOW|FAR_MA20,9,22,86.36,4.3,4.48,8.54,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_LOW|ATR_OK|BELOW_MA20,5,56,85.72,1.52,1.3,2.58,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_STRONG|ATR_LOW|BELOW_MA20,7,14,85.72,0.8,0.9,1.91,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|BUY NOW|RSI_MID_HIGH|RS_OK|VOL_OK|ATR_LOW|BELOW_MA20,4,7,85.72,2.14,2.88,2.71,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|WATCHLIST|RSI_MID|RS_STRONG|VOL_STRONG|ATR_LOW|ABOVE_MA20,4,7,85.72,0.27,4.99,6.31,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_WEAK|VOL_LOW|ATR_LOW|ABOVE_MA20,7,14,85.71,1.31,1.11,1.05,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM_WATCH|SKIP|RSI_WEAK|RS_BAD|VOL_LOW|ATR_HIGH|BELOW_MA20,2,14,85.71,1.55,1.27,4.24,0.97,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|MOMENTUM_WATCH|WATCHLIST|RSI_MID_HIGH|RS_OK|VOL_OK|ATR_LOW|ABOVE_MA20,5,7,85.71,-0.97,1.43,4.21,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM_WATCH|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,4,7,85.71,1.18,-2.36,-5.39,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM|WAIT|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_OK|ABOVE_MA20,4,7,85.71,-2.37,-0.97,-5.08,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM|WAIT|RSI_MID_HIGH|RS_STRONG|VOL_STRONG|ATR_LOW|ABOVE_MA20,4,7,85.71,-1.27,-2.53,-3.05,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|SKIP|RSI_LOW|RS_OK|VOL_LOW|ATR_OK|BELOW_MA20,2,7,85.71,4.66,7.12,-1.49,0.73,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|SKIP|RSI_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,5,7,85.71,0.89,2.33,0.93,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,5,7,85.71,0.99,2.58,0.39,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|MOMENTUM|SKIP|RSI_MID_HIGH|RS_OK|VOL_LOW|ATR_LOW|ABOVE_MA20,7,13,84.62,0.8,0.9,1.46,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM_WATCH|SKIP|RSI_WEAK|RS_OK|VOL_LOW|ATR_LOW|BELOW_MA20,6,13,84.62,0.49,-0.31,0.33,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|BUY NOW|RSI_LOW|RS_BAD|VOL_STRONG|ATR_LOW|BELOW_MA20,6,13,84.62,-0.11,-0.26,0.2,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM_WATCH|SKIP|RSI_WEAK|RS_BAD|VOL_LOW|ATR_HIGH|BELOW_MA20,2,13,84.62,1.26,1.41,4.43,0.93,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_LOW|ATR_OK|BELOW_MA20,6,61,83.6,-0.67,-0.61,0.36,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM_WATCH|WATCHLIST|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,3,6,83.34,3.32,3.36,-1.37,0.95,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_OK|FAR_MA20,2,6,83.34,2.42,-1.8,-4.43,0.7,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_OK|FAR_MA20,2,6,83.34,2.42,-1.8,-4.43,0.7,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_OK|FAR_MA20,2,6,83.34,2.42,-1.8,-4.43,0.7,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,6,6,83.33,1.5,-1.07,-1.2,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_LOW|ABOVE_MA20,3,6,83.33,-2.21,2.53,2.25,0.95,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|WAIT|RSI_MID_HIGH|RS_WEAK|VOL_STRONG|ATR_LOW|ABOVE_MA20,5,6,83.33,3.97,3.02,4.09,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM_WATCH|SKIP|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|BELOW_MA20,4,6,83.33,0.14,0.68,4.06,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|SKIP|RSI_MID|RS_WEAK|VOL_LOW|ATR_OK|BELOW_MA20,2,6,83.33,1.78,-0.04,2.69,0.7,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|WAIT|RSI_LOW|RS_BAD|VOL_OK|ATR_LOW|BELOW_MA20,2,6,83.33,-0.24,-1.19,0.88,0.7,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|WATCHLIST|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,2,6,83.33,-0.48,-0.87,-0.64,0.7,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_LOW|ATR_OK|BELOW_MA20,6,59,83.05,-0.74,-0.66,0.33,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|BUY NOW|RSI_MID_HIGH|RS_OK|VOL_OK|ATR_LOW|ABOVE_MA20,14,29,82.76,0.95,3.18,2.73,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_STRONG|ATR_LOW|FAR_MA20,5,11,81.82,0.73,0.71,-0.34,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_LOW|FAR_MA20,7,11,81.82,-2.35,-6.3,-0.04,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM_WATCH|SKIP|RSI_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,12,38,81.58,1.23,1.56,3.46,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_LOW|ATR_LOW|BELOW_MA20,7,48,81.25,0.28,-0.37,-1.23,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM_WATCH|SKIP|RSI_MID|RS_BAD|VOL_LOW|ATR_LOW|BELOW_MA20,9,86,80.23,0.81,1.95,3.37,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|MOMENTUM|WAIT|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,12,45,80.0,1.74,3.88,0.68,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|BUY NOW|RSI_MID|RS_WEAK|VOL_STRONG|ATR_LOW|BELOW_MA20,14,30,80.0,-0.81,-0.21,1.32,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|WAIT|RSI_HIGH|RS_STRONG|VOL_OK|ATR_LOW|FAR_MA20,8,20,80.0,-1.17,1.52,3.11,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|BUY NOW|RSI_LOW|RS_WEAK|VOL_STRONG|ATR_LOW|BELOW_MA20,9,15,80.0,-0.39,-0.46,-0.41,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|SKIP|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|BELOW_MA20,6,15,80.0,-0.58,-3.05,0.55,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM_WATCH|SKIP|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|BELOW_MA20,5,15,80.0,1.73,1.48,2.19,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_LOW|FAR_MA20,7,10,80.0,-2.21,-6.59,0.41,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM_WATCH|WATCHLIST|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,6,10,80.0,3.7,3.2,-2.4,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_LOW|FAR_MA20,7,10,80.0,-2.21,-6.59,0.41,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|BUY NOW|RSI_MID_HIGH|RS_WEAK|VOL_LOW|ATR_LOW|ABOVE_MA20,3,10,80.0,0.28,2.42,-1.27,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|SKIP|RSI_MID_HIGH|RS_WEAK|VOL_LOW|ATR_LOW|ABOVE_MA20,6,10,80.0,1.07,3.3,0.69,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|BUY NOW|RSI_LOW|RS_BAD|VOL_LOW|ATR_LOW|BELOW_MA20,3,5,80.0,1.97,2.27,5.32,0.92,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|BUY NOW|RSI_LOW|RS_BAD|VOL_OK|ATR_LOW|BELOW_MA20,4,5,80.0,1.13,1.61,5.92,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|BUY NOW|RSI_MID|RS_WEAK|VOL_OK|ATR_LOW|BELOW_MA20,4,5,80.0,0.0,-2.14,-0.57,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM_WATCH|SKIP|RSI_WEAK|RS_BAD|VOL_STRONG|ATR_OK|BELOW_MA20,3,5,80.0,0.56,-2.05,0.71,0.92,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|BUY NOW|RSI_MID|RS_STRONG|VOL_OK|ATR_LOW|ABOVE_MA20,4,5,80.0,2.09,1.87,-1.91,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM_WATCH|WATCHLIST|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,2,5,80.0,-0.82,-1.64,-1.0,0.67,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM_WATCH|WATCHLIST|RSI_MID|RS_WEAK|VOL_LOW|ATR_LOW|ABOVE_MA20,4,5,80.0,-1.34,1.52,1.98,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM_WATCH|SKIP|RSI_MID|RS_BAD|VOL_LOW|ATR_LOW|ABOVE_MA20,2,5,80.0,-1.16,-3.69,-3.9,0.67,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM_WATCH|SKIP|RSI_WEAK|RS_BAD|VOL_STRONG|ATR_OK|BELOW_MA20,3,5,80.0,0.56,-2.05,0.71,0.92,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|SKIP|RSI_MID|RS_WEAK|VOL_LOW|ATR_OK|BELOW_MA20,2,5,80.0,2.44,0.09,2.23,0.67,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|WAIT|RSI_LOW|RS_BAD|VOL_STRONG|ATR_LOW|BELOW_MA20,5,5,80.0,-0.99,-1.93,-2.16,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM_WATCH|WATCHLIST|RSI_MID_HIGH|RS_STRONG|VOL_LOW|ATR_OK|ABOVE_MA20,2,5,80.0,-0.83,-1.64,-1.01,0.67,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|SKIP|RSI_LOW|RS_STRONG|VOL_LOW|ATR_OK|BELOW_MA20,2,5,80.0,0.84,-2.22,-7.64,0.67,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|BUY NOW|RSI_MID_HIGH|RS_WEAK|VOL_LOW|ATR_LOW|ABOVE_MA20,3,5,80.0,0.61,1.24,-3.5,0.92,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|BOTTOM|SKIP|RSI_MID|RS_WEAK|VOL_LOW|ATR_LOW|BELOW_MA20,8,34,79.41,-0.02,1.08,1.12,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|MOMENTUM_WATCH|WAIT|RSI_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|FAR_MA20,8,19,78.95,1.78,3.03,4.95,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM_WATCH|WAIT|RSI_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|FAR_MA20,8,19,78.95,1.78,3.03,4.95,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM_WATCH|WAIT|RSI_HIGH|RS_STRONG|VOL_LOW|ATR_LOW|FAR_MA20,8,19,78.95,1.78,3.03,4.95,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|BUY NOW|RSI_MID|RS_OK|VOL_STRONG|ATR_LOW|BELOW_MA20,17,71,78.87,-0.03,-0.07,0.69,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|BUY NOW|RSI_MID|RS_WEAK|VOL_STRONG|ATR_LOW|BELOW_MA20,17,70,78.57,-0.15,0.02,0.26,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|SKIP|RSI_LOW|RS_STRONG|VOL_LOW|ATR_LOW|BELOW_MA20,8,28,78.57,1.01,1.42,3.5,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|MOMENTUM|WAIT|RSI_MID_HIGH|RS_STRONG|VOL_STRONG|ATR_LOW|ABOVE_MA20,4,14,78.57,-0.74,1.32,2.62,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|MOMENTUM|WATCHLIST|RSI_HIGH|RS_STRONG|VOL_OK|ATR_LOW|ABOVE_MA20,3,14,78.57,-0.14,-0.16,4.03,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM_WATCH|WATCHLIST|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|BELOW_MA20,9,14,78.57,0.05,1.4,0.91,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|MOMENTUM|WATCHLIST|RSI_HIGH|RS_STRONG|VOL_OK|ATR_LOW|ABOVE_MA20,3,14,78.57,-0.14,-0.16,4.03,1.0,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|BUY NOW|RSI_MID|RS_OK|VOL_STRONG|ATR_LOW|BELOW_MA20,11,37,78.38,0.17,0.44,-1.2,1.0,OOS_STRONG,2026-06-26 20:06:56
WEAK|BOTTOM|BUY NOW|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,15,45,77.78,1.55,0.1,0.23,1.0,OOS_STRONG,2026-06-26 20:06:56
DOWNTREND|MOMENTUM|WATCHLIST|RSI_HIGH|RS_STRONG|VOL_OK|ATR_LOW|ABOVE_MA20,2,9,77.78,-0.06,0.1,6.86,0.8,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|BUY NOW|RSI_MID|RS_OK|VOL_STRONG|ATR_LOW|BELOW_MA20,5,9,77.78,0.87,2.92,3.59,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|BUY NOW|RSI_MID|RS_STRONG|VOL_LOW|ATR_LOW|ABOVE_MA20,6,9,77.78,0.62,0.44,0.21,1.0,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_LOW|ATR_HIGH|BELOW_MA20,2,9,77.78,-0.32,0.9,2.32,0.8,OOS_STRONG,2026-06-26 20:06:56
POSITIVE|BOTTOM|SKIP|RSI_LOW|RS_BAD|VOL_LOW|ATR_LOW|ABOVE_MA20,2,9,77.78,0.08,1.37,1.48,0.8,OOS_STRONG,2026-06-26 20:06:56
SIDEWAY|BOTTOM|BUY NOW|RSI_MID_HIGH|RS_STRONG|VOL_OK|ATR_LOW|ABOVE_MA20,4,9,77.78,-1.03,-0.74,-1.15,1.0,OOS_STRONG,2026-06-26 20:06:56
