Mã,Chiến lược,Ngày tín hiệu quá khứ,Giá tín hiệu,RSI,Ret5 %,Cách MA20 %,Drawdown20 %,Volume ratio,Lợi T+2 %,Lợi T+5 gốc %,Lợi T+5 sau phí %,Lợi T+5 delay gốc %,Lợi T+5 delay sau phí %,Regime thô,Regime gộp,Phương pháp match
PAN,MOMENTUM,2026-02-06 07:00:00,30.2,67.7966101694915,1.342281879194629,3.2302170569133315,-9.445277361319349,0.7065521901057974,3.31125827814569,4.635761589403975,3.835761589403975,3.436988543371533,2.636988543371533,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-02-09 07:00:00,30.55,63.10679611650485,1.8333333333333313,3.8850633341834584,-8.395802098950522,0.47305919811420744,0.9819967266775809,4.746317512274967,3.946317512274967,2.564102564102577,1.7641025641025772,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-02-12 07:00:00,31.7,70.45454545454545,2.4232633279483107,5.940345893558363,-4.947526236881561,1.1499641082384482,0.9463722397476282,1.2618296529968598,0.46182965299685974,1.5822784810126667,0.7822784810126666,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-02-13 07:00:00,31.6,68.93939393939397,4.635761589403975,5.009553875550377,-5.247376311844077,0.29552846381433995,2.0569620253164445,4.430379746835444,3.6303797468354446,3.125,2.325,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-02-23 07:00:00,32.0,67.20000000000002,4.746317512274967,5.654147750722238,-4.047976011994003,0.9442858811943985,0.6250000000000089,7.8125,7.0125,6.976744186046502,6.176744186046502,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-02-24 07:00:00,32.25,72.95081967213119,3.3653846153846256,5.946123521682001,-3.2983508245877147,1.1270096326336283,-0.46511627906976605,4.496124031007764,3.6961240310077645,4.658385093167694,3.858385093167694,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-02-25 07:00:00,32.2,71.18644067796617,4.376012965964349,5.211566737461215,-3.4482758620689613,0.8245262775510894,2.4844720496894235,6.521739130434767,5.721739130434767,6.8535825545171125,6.053582554517113,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-02-26 07:00:00,32.1,69.49152542372886,1.2618296529968598,4.339346660165777,-3.748125937031488,0.5592190707612384,7.476635514018692,4.8286604361370555,4.028660436137056,1.9696969696969546,1.1696969696969546,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-02-27 07:00:00,33.0,72.72727272727278,4.430379746835444,6.571936056838368,-1.0494752623688153,1.3358546797431141,2.1212121212121238,1.81818181818183,1.0181818181818298,-2.608695652173909,-3.4086956521739094,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-03-03 07:00:00,33.7,65.3333333333334,4.496124031007764,7.230928327102082,-4.125177809388325,0.8817022059810347,-0.14836795252226587,-5.192878338278939,-5.992878338278939,-6.851311953352768,-7.651311953352768,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-03-04 07:00:00,34.3,71.89542483660135,6.521739130434767,8.304389011682979,-2.4182076813655806,2.225315846216649,-2.0408163265306034,-5.393586005830886,-6.193586005830886,-3.5661218424962726,-4.366121842496272,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-03-05 07:00:00,33.65,72.84768211920536,4.8286604361370555,5.593472974033098,-4.267425320056894,1.0828775041844254,-7.1322436849925674,-5.20059435364042,-6.00059435364042,-5.059523809523814,-5.859523809523814,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-03-06 07:00:00,33.6,71.03448275862077,1.81818181818183,4.811666536691894,-4.409672830725453,0.8377813641382825,-4.91071428571429,-4.1666666666666625,-4.966666666666662,3.0399999999999983,2.2399999999999984,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-04-08 07:00:00,31.9,62.23776223776223,0.15698587127157548,3.420327443669957,-2.8919330289193357,0.6537188188065447,1.2539184952978122,-1.8808777429467072,-2.6808777429467074,-3.0959752321981338,-3.8959752321981336,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-04-20 07:00:00,32.3,58.33333333333332,1.7322834645669305,3.55883295928181,-2.121212121212135,1.431019655639628,0.46439628482974893,-2.1671826625386914,-2.9671826625386917,-3.215926493108723,-4.015926493108723,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-04-21 07:00:00,32.65,60.52631578947368,4.146730462519921,3.906436470681851,-1.0606060606060619,1.5651772613243717,-2.450229709035212,-3.522205206738127,-4.322205206738127,-2.927580893682602,-3.7275808936826023,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-04-22 07:00:00,32.45,60.52631578947379,3.6741214057508076,2.665506604445156,-2.6986506746626615,1.5772335192434268,-2.003081664098616,-1.8489984591679498,-2.6489984591679496,0.0,-0.8,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-04-23 07:00:00,31.85,54.76190476190481,1.594896331738438,0.3465658475110267,-4.497751124437777,0.9882830103650293,-0.7849293563579329,-0.6279434850863463,-1.4279434850863464,-0.4716981132075526,-1.2716981132075527,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-05-07 07:00:00,32.85,67.44186046511626,3.9556962025316444,2.9215947364298556,-2.522255192878342,5.017941113823669,-0.15220700152208666,-3.95738203957382,-4.75738203957382,-3.6641221374045796,-4.46412213740458,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-05-08 07:00:00,32.75,66.66666666666663,3.9682539682539764,2.3837436498632236,-2.8189910979228516,0.6480942332861455,-0.3053435114503844,0.6106870229007688,-0.18931297709923123,0.45731707317075987,-0.3426829268292402,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-05-11 07:00:00,32.8,66.66666666666661,2.982731554160112,2.3960040583782094,-2.670623145400608,2.416446949943432,-3.658536585365846,0.3048780487804992,-0.49512195121950087,0.7656967840734996,-0.03430321592650043,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-05-12 07:00:00,32.65,58.44155844155843,3.159557661927326,1.8720748829953227,-3.1157270029673723,0.6107111537128057,-3.369065849923425,0.15313935681471325,-0.6468606431852868,3.4810126582278444,2.6810126582278446,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-05-15 07:00:00,32.95,54.54545454545454,0.6106870229007688,2.6959638460339885,-2.2255192878338326,2.4736473449673197,-0.7587253414264028,-0.9104704097116945,-1.7104704097116945,-0.7598784194528863,-1.5598784194528863,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-05-18 07:00:00,32.9,60.60606060606056,0.3048780487804992,2.285092491838947,-2.3738872403560984,0.995115339157458,-2.127659574468077,1.9756838905774954,1.1756838905774953,2.599388379204881,1.799388379204881,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,MOMENTUM,2026-05-19 07:00:00,32.7,58.82352941176472,0.15313935681471325,1.4503994415574484,-2.9673590504451064,0.8454542881289451,-1.5290519877675823,2.4464831804281273,1.6464831804281272,4.0372670807453215,3.2372670807453217,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-09-29 07:00:00,31.9,49.4047619047619,-4.204204204204198,-3.908426839370438,-10.393258426966302,0.33615698549929385,-1.8808777429467072,-0.6269592476489061,-1.4269592476489061,0.47543581616480424,-0.3245641838351958,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-10-17 07:00:00,31.85,49.46236559139788,1.757188498402562,-0.09410288582183401,-6.047197640117985,1.5132429769969513,-7.064364207221352,-3.4536891679748827,-4.2536891679748825,3.7099494097807773,2.9099494097807774,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-10-28 07:00:00,31.1,50.0,5.067567567567566,0.3549532107131492,-4.160246533127898,1.0115679302919525,0.6430868167202508,0.8038585209003246,0.003858520900324569,0.48076923076922906,-0.319230769230771,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-10-29 07:00:00,31.2,52.380952380952394,4.0000000000000036,0.6938841374858784,-3.852080123266577,0.5780474684657962,0.0,3.044871794871784,2.2448717948717842,2.7156549520766626,1.9156549520766626,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-10-30 07:00:00,31.3,50.0,4.682274247491636,1.098191214470301,-3.5439137134052445,0.5570524596856501,-0.31948881789137795,2.2364217252396124,1.4364217252396123,2.564102564102577,1.7641025641025772,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-10-31 07:00:00,31.2,47.457627118644055,1.4634146341463428,0.905562742561461,-3.852080123266577,0.5928847712088551,0.48076923076922906,-3.044871794871795,-3.8448717948717954,-3.044871794871795,-3.8448717948717954,RISK OFF,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-11-03 07:00:00,31.2,53.3333333333333,1.298701298701288,0.98721475966983,-3.852080123266577,1.461668956278997,3.044871794871784,-2.8846153846153855,-3.6846153846153857,-3.349282296650724,-4.149282296650724,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-11-04 07:00:00,31.35,52.42718446601941,0.8038585209003246,1.4563106796116498,-2.0312499999999956,1.4255852644651212,2.0733652312599604,-3.6682615629984094,-4.46826156299841,-6.065318818040433,-6.865318818040433,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-11-05 07:00:00,32.15,57.017543859649095,3.044871794871784,3.868831273725881,-1.6819571865443583,2.178294031208453,-5.909797822706064,-7.4650077760497595,-8.26500777604976,-7.03125,-7.83125,RISK OFF,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-11-06 07:00:00,32.0,51.4018691588785,2.2364217252396124,3.200838506812853,-2.140672782874631,0.7984038953391283,-5.312499999999998,-10.312500000000002,-11.112500000000002,-5.123966942148761,-5.923966942148761,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-11-07 07:00:00,30.25,56.122448979591844,-3.044871794871795,-2.277499596187993,-7.4923547400611685,0.9525380181931811,-0.16528925619835322,-4.958677685950407,-5.758677685950407,-5.115511551155116,-5.915511551155116,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-11-10 07:00:00,30.3,57.14285714285713,-2.8846153846153855,-1.925877973782164,-7.339449541284404,0.8941734203604149,-1.8151815181518205,-4.125412541254125,-4.925412541254125,-3.8079470198675414,-4.607947019867542,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-11-11 07:00:00,30.2,52.17391304347825,-3.6682615629984094,-2.1466180639935217,-7.645259938837934,0.9053494406543743,-4.966887417218546,-4.635761589403964,-5.435761589403964,-3.1932773109243695,-3.9932773109243698,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-11-12 07:00:00,29.75,48.4848484848485,-7.4650077760497595,-3.3934080207826067,-9.02140672782875,0.7692537683183626,-3.361344537815125,-5.882352941176472,-6.682352941176472,-2.4390243902439046,-3.2390243902439044,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-10 07:00:00,28.15,52.77777777777775,0.5357142857142838,0.8779788568356928,-6.94214876033058,0.5531805244849436,-0.1776198934280493,1.0657193605683846,0.2657193605683845,2.154398563734272,1.3543985637342721,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-11 07:00:00,27.85,53.27102803738319,-1.590106007067138,-0.04486316733961493,-4.78632478632478,0.6411025677506356,1.2567324955116588,0.8976660682226134,0.09766606822261337,0.0,-0.8,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-12 07:00:00,28.1,55.85585585585589,1.0791366906474753,0.9701760689903027,-3.9316239316239288,2.0557658968754167,0.5338078291814874,0.0,-0.8,-0.35460992907800915,-1.1546099290780092,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-15 07:00:00,28.2,66.66666666666669,3.4862385321100975,1.4844804318488558,-3.589743589743588,0.5966718656550138,0.8865248226950451,-0.35460992907800915,-1.1546099290780092,-0.5309734513274322,-1.3309734513274323,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-16 07:00:00,28.25,60.49382716049387,2.914389799635697,1.765129682997113,-2.5862068965517238,0.7678102137935933,-0.5309734513274322,-0.5309734513274322,-1.3309734513274323,-1.2302284710017486,-2.030228471001749,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-17 07:00:00,28.45,59.493670886075975,1.0657193605683846,2.4025915594348968,-1.043478260869568,0.5644722609527502,-1.2302284710017486,-1.0544815465729385,-1.8544815465729385,0.177935943060481,-0.622064056939519,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-18 07:00:00,28.1,55.95238095238097,0.8976660682226134,1.0973196618096814,-2.2608695652173827,0.3463866551114873,0.0,0.7117437722419906,-0.08825622775800945,0.7117437722419906,-0.08825622775800945,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-19 07:00:00,28.1,51.94805194805198,0.0,0.9883198562443907,-2.2608695652173827,0.5620315561930544,0.0,-1.067615658362997,-1.867615658362997,-1.067615658362997,-1.867615658362997,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-22 07:00:00,28.1,54.05405405405408,-0.35460992907800915,0.8705016602351012,-2.2608695652173827,0.6178930105850942,0.177935943060481,-2.135231316725983,-2.935231316725983,-2.135231316725983,-2.935231316725983,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-23 07:00:00,28.1,51.428571428571445,-0.5309734513274322,0.5996598943882825,-2.2608695652173827,0.7634509099740218,0.7117437722419906,-1.7793594306049876,-2.5793594306049874,-1.9538188277086976,-2.753818827708698,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-24 07:00:00,28.15,47.69230769230765,-1.0544815465729385,0.6435466571326209,-2.086956521739136,0.7309657017757236,-1.243339253996445,-3.019538188277082,-3.8195381882770825,-3.5335689045936425,-4.333568904593642,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-25 07:00:00,28.3,58.620689655172434,0.7117437722419906,1.0714285714285676,-1.565217391304341,1.567548830479865,-2.8268551236749095,-4.946996466431108,-5.746996466431108,-3.237410071942448,-4.037410071942448,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-26 07:00:00,27.8,59.64912280701759,-1.067615658362997,-0.7497322384862448,-3.3043478260869508,1.288749195289128,-0.7194244604316502,-3.9568345323741094,-4.75683453237411,-2.9090909090909167,-3.709090909090917,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2025-12-29 07:00:00,27.5,50.847457627118665,-2.135231316725983,-1.7418490397498876,-4.347826086956519,0.7974042273137733,-0.7272727272727209,-1.272727272727281,-2.072727272727281,-1.630434782608703,-2.430434782608703,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-01-15 07:00:00,28.2,50.57471264367816,5.027932960893855,2.0352781546811416,-1.3986013986014068,1.61757351149639,-0.35460992907800915,2.482269503546086,1.6822695035460862,2.482269503546086,1.6822695035460862,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-01-16 07:00:00,28.2,48.809523809523796,5.617977528089879,2.0814479638008976,-1.7421602787456414,2.0592189822959055,3.546099290780136,2.8368794326241176,2.0368794326241177,3.2028469750889688,2.402846975088969,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-01-19 07:00:00,28.1,53.94736842105264,2.181818181818196,1.7194570135746767,-2.0905923344947674,1.129164987712896,2.8469750889679624,3.558718861209975,2.7587188612099753,-0.3424657534246478,-1.1424657534246478,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-01-20 07:00:00,29.2,68.47826086956522,5.797101449275344,5.491329479768781,-1.016949152542379,1.8625786793467374,-1.0273972602739767,2.2260273972602773,1.4260273972602773,3.287197231833927,2.4871972318339273,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-01-21 07:00:00,28.9,63.54166666666664,4.520795660036159,4.256854256854248,-2.033898305084747,0.8542102949921145,0.34602076124568004,1.903114186851207,1.1031141868512069,1.903114186851207,1.1031141868512069,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-01-22 07:00:00,28.9,67.77777777777777,2.482269503546086,4.106628242074928,-2.033898305084747,0.4899084661075808,0.6920415224913601,2.768166089965396,1.9681660899653959,2.4137931034482696,1.6137931034482695,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-01-23 07:00:00,29.0,75.00000000000004,2.8368794326241176,4.307166621706693,-1.6949152542372836,0.8379805757997076,2.931034482758621,2.758620689655178,1.9586206896551779,2.405498281786933,1.605498281786933,THỊ TRƯỜNG MẠNH,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-06 07:00:00,30.2,67.7966101694915,1.342281879194629,3.2302170569133315,-9.445277361319349,0.7065521901057974,3.31125827814569,4.635761589403975,3.835761589403975,3.436988543371533,2.636988543371533,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-09 07:00:00,30.55,63.10679611650485,1.8333333333333313,3.8850633341834584,-8.395802098950522,0.47305919811420744,0.9819967266775809,4.746317512274967,3.946317512274967,2.564102564102577,1.7641025641025772,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-10 07:00:00,31.2,70.9090909090909,-0.6369426751592355,5.449936628643859,-6.44677661169416,1.9219021356727715,1.6025641025640969,3.3653846153846256,2.565384615384626,4.538087520259304,3.7380875202593042,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-11 07:00:00,30.85,66.66666666666669,-1.7515923566878921,3.7061937977981296,-7.496251874062965,1.2017757319300095,2.4311183144246407,4.376012965964349,3.576012965964349,1.5772870662460692,0.7772870662460691,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-12 07:00:00,31.7,70.45454545454545,2.4232633279483107,5.940345893558363,-4.947526236881561,1.1499641082384482,0.9463722397476282,1.2618296529968598,0.46182965299685974,1.5822784810126667,0.7822784810126666,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-13 07:00:00,31.6,68.93939393939397,4.635761589403975,5.009553875550377,-5.247376311844077,0.29552846381433995,2.0569620253164445,4.430379746835444,3.6303797468354446,3.125,2.325,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-23 07:00:00,32.0,67.20000000000002,4.746317512274967,5.654147750722238,-4.047976011994003,0.9442858811943985,0.6250000000000089,7.8125,7.0125,6.976744186046502,6.176744186046502,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-24 07:00:00,32.25,72.95081967213119,3.3653846153846256,5.946123521682001,-3.2983508245877147,1.1270096326336283,-0.46511627906976605,4.496124031007764,3.6961240310077645,4.658385093167694,3.858385093167694,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-25 07:00:00,32.2,71.18644067796617,4.376012965964349,5.211566737461215,-3.4482758620689613,0.8245262775510894,2.4844720496894235,6.521739130434767,5.721739130434767,6.8535825545171125,6.053582554517113,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-26 07:00:00,32.1,69.49152542372886,1.2618296529968598,4.339346660165777,-3.748125937031488,0.5592190707612384,7.476635514018692,4.8286604361370555,4.028660436137056,1.9696969696969546,1.1696969696969546,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-02-27 07:00:00,33.0,72.72727272727278,4.430379746835444,6.571936056838368,-1.0494752623688153,1.3358546797431141,2.1212121212121238,1.81818181818183,1.0181818181818298,-2.608695652173909,-3.4086956521739094,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-02 07:00:00,34.5,73.134328358209,7.8125,10.453017448375235,-1.849217638691314,3.0355345499102886,-0.5797101449275477,-9.420289855072461,-10.220289855072462,-7.270029673590517,-8.070029673590517,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-03 07:00:00,33.7,65.3333333333334,4.496124031007764,7.230928327102082,-4.125177809388325,0.8817022059810347,-0.14836795252226587,-5.192878338278939,-5.992878338278939,-6.851311953352768,-7.651311953352768,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-04 07:00:00,34.3,71.89542483660135,6.521739130434767,8.304389011682979,-2.4182076813655806,2.225315846216649,-2.0408163265306034,-5.393586005830886,-6.193586005830886,-3.5661218424962726,-4.366121842496272,THỊ TRƯỜNG TÍCH CỰC,RISK ON,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-05 07:00:00,33.65,72.84768211920536,4.8286604361370555,5.593472974033098,-4.267425320056894,1.0828775041844254,-7.1322436849925674,-5.20059435364042,-6.00059435364042,-5.059523809523814,-5.859523809523814,SIDEWAY / TRUNG TÍNH,SIDEWAY,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-06 07:00:00,33.6,71.03448275862077,1.81818181818183,4.811666536691894,-4.409672830725453,0.8377813641382825,-4.91071428571429,-4.1666666666666625,-4.966666666666662,3.0399999999999983,2.2399999999999984,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-09 07:00:00,31.25,50.27932960893855,-9.420289855072461,-2.7085927770859164,-11.09530583214794,1.216673923809967,3.839999999999999,3.839999999999999,3.039999999999999,1.5649452269170583,0.7649452269170582,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-10 07:00:00,31.95,55.91397849462366,-5.192878338278939,-0.6143557041760728,-9.103840682788045,0.8499267835392974,-0.15649452269170805,1.4084507042253502,0.6084507042253502,-0.1540832049306773,-0.9540832049306773,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-11 07:00:00,32.45,54.189944134078246,-5.393586005830886,0.7763975155279601,-7.681365576102406,0.5247648706047281,-0.7704160246533087,-0.1540832049306773,-0.9540832049306773,1.5673981191222541,0.7673981191222541,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-12 07:00:00,31.9,51.595744680851055,-5.20059435364042,-1.0776029149546562,-9.246088193456615,0.6285809298813227,1.7241379310344973,-5.485893416927901,-6.285893416927901,-6.366459627329202,-7.166459627329202,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
PAN,BOTTOM,2026-03-13 07:00:00,32.2,51.07526881720432,-4.1666666666666625,-0.4559857794265154,-8.39260312944522,0.543125664233171,0.6211180124223503,-12.26708074534162,-13.06708074534162,-12.94298921417566,-13.74298921417566,THỊ TRƯỜNG YẾU,RISK OFF,MATCH TƯƠNG ĐỒNG NỚI LỎNG
