pattern,conditions,n,win,fail,flat,winrate_pct,failrate_pct,avg_ret_t2_pct,avg_ret_t5_pct,avg_drawdown_t5_pct,combo_size
COMBO_3,stock_ret5 > 8% + market_context risk-off + label:volatility_context_VOLATILITY_TRUNG_TÍNH,40,22,13,5,55.0,32.5,0.021,0.73,-5.335,3
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + market_context fomo/hưng phấn,37,16,12,9,43.24,32.43,-0.211,1.136,-5.87,3
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,37,16,12,9,43.24,32.43,-0.211,1.136,-5.87,3
COMBO_3,volume_ratio 1.2-2.0x + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_MỞ_RỘNG,37,16,12,9,43.24,32.43,-0.211,1.136,-5.87,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:volume_context_VOLUME_TĂNG_VỪA,71,32,23,16,45.07,32.39,2.228,3.363,-3.903,3
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:market_regime_RẤT_YẾU,105,50,34,21,47.62,32.38,1.158,1.202,-3.644,3
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:entry_context_ENTRY_GẦN_MA20,312,145,101,66,46.47,32.37,0.375,0.939,-3.501,3
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:market_regime_YẾU,133,63,43,27,47.37,32.33,1.169,1.631,-3.599,3
COMBO_3,stock_ret20 > 15% + volume_ratio < 1x + label:market_regime_YẾU,31,15,10,6,48.39,32.26,-0.051,2.448,-5.655,3
COMBO_3,range20 <= 10% + volatility_contraction20 > 1.3 + label:market_regime_TÍCH_CỰC,31,7,10,14,22.58,32.26,-0.839,0.044,-3.367,3
COMBO_3,range20 <= 10% + market_ret20 < -5% + label:market_regime_RẤT_YẾU,31,11,10,10,35.48,32.26,0.72,0.56,-2.413,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:extension_context_KHÔNG_QUÁ_NÓNG,428,209,138,81,48.83,32.24,1.01,1.957,-3.392,3
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:market_regime_YẾU,59,34,19,6,57.63,32.2,0.408,2.079,-3.534,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:volume_context_VOLUME_TRUNG_TÍNH,140,66,45,29,47.14,32.14,0.491,1.613,-3.726,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:market_regime_RẤT_YẾU,84,40,27,17,47.62,32.14,1.61,1.581,-3.306,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:extension_context_KHÔNG_QUÁ_NÓNG,315,150,101,64,47.62,32.06,0.839,1.875,-3.414,3
COMBO_3,market_ret20 < -5% + market_context risk-off + drawdown20 -10% to 0%,337,163,108,66,48.37,32.05,1.087,2.185,-3.463,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:risk_context_PULLBACK_LÀNH_MẠNH,337,163,108,66,48.37,32.05,1.087,2.185,-3.463,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:risk_context_PULLBACK_LÀNH_MẠNH,337,163,108,66,48.37,32.05,1.087,2.185,-3.463,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:market_context_MARKET_RISK-OFF,337,163,108,66,48.37,32.05,1.087,2.185,-3.463,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,47,22,15,10,46.81,31.91,0.174,0.946,-2.9,3
COMBO_3,stock_dist_ma20 3-8% + volume_ratio < 1x + label:market_regime_YẾU,69,35,22,12,50.72,31.88,1.092,1.517,-3.488,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volume_context_VOLUME_TĂNG_VỪA,132,61,42,29,46.21,31.82,1.382,2.623,-3.875,3
COMBO_3,volume_ratio < 1x + market_context risk-off + drawdown20 < -15%,88,48,28,12,54.55,31.82,0.697,1.766,-3.59,3
COMBO_3,volume_ratio < 1x + market_context risk-off + label:risk_context_DRAWDOWN_SÂU,88,48,28,12,54.55,31.82,0.697,1.766,-3.59,3
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:market_context_MARKET_RISK-OFF,88,48,28,12,54.55,31.82,0.697,1.766,-3.59,3
COMBO_3,stock_ret20 > 15% + market_context risk-off + label:score_bucket_80+,44,27,14,3,61.36,31.82,1.771,3.161,-5.891,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:risk_context_RISK_TRUNG_TÍNH,107,55,34,18,51.4,31.78,0.799,1.843,-3.595,3
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 > 1.3 + label:market_regime_YẾU,85,40,27,18,47.06,31.76,0.469,1.119,-2.669,3
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:risk_context_RISK_TRUNG_TÍNH,41,22,13,6,53.66,31.71,0.228,1.22,-6.614,3
COMBO_3,volume_ratio 1.2-2.0x + range20 <= 10% + volatility_contraction20 > 1.3,41,14,13,14,34.15,31.71,0.235,0.661,-2.885,3
COMBO_3,volume_ratio 1.2-2.0x + range20 <= 10% + label:volatility_context_VOLATILITY_MỞ_RỘNG,41,14,13,14,34.15,31.71,0.235,0.661,-2.885,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,285,136,90,59,47.72,31.58,0.88,1.785,-3.107,3
COMBO_3,volume_ratio < 1x + market_context risk-off + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,114,60,36,18,52.63,31.58,0.231,1.455,-3.561,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:entry_context_ENTRY_GẦN_MA20,95,42,30,23,44.21,31.58,-0.364,1.124,-3.196,3
COMBO_3,stock_ret5 > 8% + market_context risk-off + label:market_regime_YẾU,57,32,18,7,56.14,31.58,0.732,2.548,-4.001,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,38,22,12,4,57.89,31.58,2.026,2.609,-2.592,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:score_bucket_60-69,54,25,17,12,46.3,31.48,0.187,1.272,-3.159,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:score_bucket_70-79,35,13,11,11,37.14,31.43,-0.646,0.841,-3.586,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:entry_context_ENTRY_GẦN_MA20,86,39,27,20,45.35,31.4,0.666,1.134,-2.763,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:risk_context_RISK_TRUNG_TÍNH,51,27,16,8,52.94,31.37,0.501,1.632,-5.691,3
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:volume_context_VOLUME_TĂNG_VỪA,51,28,16,7,54.9,31.37,2.25,4.266,-3.81,3
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:market_regime_YẾU,262,131,82,49,50.0,31.3,0.812,1.605,-3.461,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + drawdown20 -10% to 0%,208,97,65,46,46.63,31.25,0.698,1.811,-3.037,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,208,97,65,46,46.63,31.25,0.698,1.811,-3.037,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:score_bucket_80+,64,34,20,10,53.12,31.25,1.396,3.065,-3.46,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:market_context_MARKET_ỦNG_HỘ,48,27,15,6,56.25,31.25,1.847,3.104,-4.525,3
COMBO_3,stock_dist_ma20 < -3% + range20 <= 10% + label:market_regime_TÍCH_CỰC,32,12,10,10,37.5,31.25,-1.108,0.43,-3.633,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:volume_context_VOLUME_CẠN,32,14,10,8,43.75,31.25,1.152,1.099,-2.359,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + drawdown20 -10% to 0%,32,13,10,9,40.62,31.25,1.658,3.083,-5.153,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:risk_context_PULLBACK_LÀNH_MẠNH,32,13,10,9,40.62,31.25,1.658,3.083,-5.153,3
COMBO_3,market_ret5 > 4% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_MỞ_RỘNG,32,13,10,9,40.62,31.25,1.658,3.083,-5.153,3
COMBO_3,market_context risk-off + drawdown20 < -15% + label:market_regime_RẤT_YẾU,45,21,14,10,46.67,31.11,0.423,0.651,-4.325,3
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:score_bucket_80+,58,31,18,9,53.45,31.03,1.367,1.935,-4.875,3
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 -10% to 0% + label:score_bucket_70-79,168,76,52,40,45.24,30.95,0.604,0.424,-4.04,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:market_regime_TĂNG_MẠNH,52,28,16,8,53.85,30.77,1.158,2.058,-5.631,3
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + market_context fomo/hưng phấn,52,26,16,10,50.0,30.77,1.271,1.553,-3.941,3
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,52,26,16,10,50.0,30.77,1.271,1.553,-3.941,3
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:market_regime_TĂNG_MẠNH,52,26,16,10,50.0,30.77,1.271,1.553,-3.941,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + volume_ratio 1.2-2.0x,39,20,12,7,51.28,30.77,1.032,1.716,-5.899,3
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,39,20,12,7,51.28,30.77,1.032,1.716,-5.899,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:score_bucket_60-69,39,18,12,9,46.15,30.77,1.661,1.994,-2.245,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:risk_context_RISK_TRUNG_TÍNH,153,79,47,27,51.63,30.72,0.994,2.153,-3.575,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,127,63,39,25,49.61,30.71,0.56,1.726,-3.321,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + drawdown20 -10% to 0%,95,43,29,23,45.26,30.53,0.65,1.172,-2.7,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,95,43,29,23,45.26,30.53,0.65,1.172,-2.7,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:structure_context_CÓ_NỀN___SIDEWAY,95,43,29,23,45.26,30.53,0.65,1.172,-2.7,3
COMBO_3,market_context risk-off + drawdown20 < -15% + label:score_bucket_60-69,59,33,18,8,55.93,30.51,0.678,1.886,-3.792,3
COMBO_3,stock_dist_ma20 3-8% + volume_ratio 1.2-2.0x + label:market_regime_YẾU,46,22,14,10,47.83,30.43,1.43,2.287,-3.814,3
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3 + market_ret20 < -5%,56,31,17,8,55.36,30.36,1.786,2.961,-4.059,3
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,56,31,17,8,55.36,30.36,1.786,2.961,-4.059,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:volume_context_VOLUME_CẠN,129,67,39,23,51.94,30.23,1.135,2.377,-2.91,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,86,47,26,13,54.65,30.23,2.031,2.263,-3.058,3
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + market_context risk-off,86,42,26,18,48.84,30.23,0.341,1.08,-3.352,3
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:market_context_MARKET_RISK-OFF,86,42,26,18,48.84,30.23,0.341,1.08,-3.352,3
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:structure_context_CÓ_NỀN___SIDEWAY,86,42,26,18,48.84,30.23,0.341,1.08,-3.352,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:structure_context_KHÔNG_RÕ_NỀN,464,241,140,83,51.94,30.17,1.171,2.428,-3.612,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,116,63,35,18,54.31,30.17,1.404,2.554,-3.076,3
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 -10% to 0% + label:market_regime_YẾU,183,88,55,40,48.09,30.05,0.863,1.416,-3.267,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:market_context_MARKET_RISK-OFF,563,288,169,106,51.15,30.02,1.099,2.233,-3.444,3
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + market_context risk-off,40,24,12,4,60.0,30.0,0.361,1.283,-6.064,3
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + label:market_context_MARKET_RISK-OFF,40,24,12,4,60.0,30.0,0.361,1.283,-6.064,3
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:market_context_MARKET_ỦNG_HỘ,40,21,12,7,52.5,30.0,1.397,2.041,-4.28,3
COMBO_3,volume_ratio 1.2-2.0x + range20 <= 10% + label:market_regime_TÍCH_CỰC,30,12,9,9,40.0,30.0,-0.179,0.758,-2.49,3
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + label:market_regime_YẾU,137,72,41,24,52.55,29.93,0.244,1.242,-3.578,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volume_context_VOLUME_TRUNG_TÍNH,211,107,63,41,50.71,29.86,0.789,1.819,-3.606,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 > 1.3 + label:score_bucket_70-79,47,20,14,13,42.55,29.79,0.023,0.268,-4.629,3
COMBO_3,market_context risk-off + drawdown20 < -15% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,84,45,25,14,53.57,29.76,0.076,1.451,-3.724,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:score_bucket_70-79,37,20,11,6,54.05,29.73,1.54,2.108,-3.368,3
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:entry_context_ENTRY_GẦN_MA20,118,63,35,20,53.39,29.66,0.616,1.765,-3.91,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:score_bucket_60-69,118,56,35,27,47.46,29.66,1.267,1.934,-3.203,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + market_context risk-off,371,189,110,72,50.94,29.65,0.872,2.005,-3.159,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,371,189,110,72,50.94,29.65,0.872,2.005,-3.159,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:score_bucket_60-69,162,83,48,31,51.23,29.63,0.974,1.9,-2.964,3
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:market_context_MARKET_ỦNG_HỘ,54,29,16,9,53.7,29.63,1.759,2.422,-4.807,3
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + drawdown20 < -15%,44,22,13,9,50.0,29.55,0.895,0.944,-4.059,3
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:risk_context_DRAWDOWN_SÂU,44,22,13,9,50.0,29.55,0.895,0.944,-4.059,3
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 < -15% + label:market_context_MARKET_RISK-OFF,44,22,13,9,50.0,29.55,0.895,0.944,-4.059,3
COMBO_3,market_context risk-off + drawdown20 < -15% + label:volatility_context_VOLATILITY_MỞ_RỘNG,44,22,13,9,50.0,29.55,0.895,0.944,-4.059,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:volume_context_VOLUME_CẠN,214,115,63,36,53.74,29.44,1.213,2.319,-3.021,3
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,68,41,20,7,60.29,29.41,1.941,3.571,-4.108,3
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 < -15% + label:entry_context_ENTRY_GẦN_MA20,34,20,10,4,58.82,29.41,-0.455,1.34,-3.83,3
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:market_regime_RẤT_YẾU,34,15,10,9,44.12,29.41,0.701,0.949,-4.002,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,116,63,34,19,54.31,29.31,1.838,2.146,-3.232,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + market_context risk-off,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:structure_context_CÓ_NỀN___SIDEWAY,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:structure_context_CÓ_NỀN___SIDEWAY,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:market_regime_YẾU,123,61,36,26,49.59,29.27,1.335,2.311,-3.414,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + market_context fomo/hưng phấn,41,20,12,9,48.78,29.27,0.804,2.631,-5.382,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,41,20,12,9,48.78,29.27,0.804,2.631,-5.382,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:market_regime_TĂNG_MẠNH,41,20,12,9,48.78,29.27,0.804,2.631,-5.382,3
COMBO_3,market_ret5 > 4% + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_MỞ_RỘNG,41,20,12,9,48.78,29.27,0.804,2.631,-5.382,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volume_context_VOLUME_CẠN,219,119,64,36,54.34,29.22,1.253,2.402,-3.017,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 > 1.3 + label:market_regime_RẤT_YẾU,55,24,16,15,43.64,29.09,1.169,1.282,-3.85,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,313,165,91,57,52.72,29.07,0.926,2.244,-3.287,3
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + drawdown20 -10% to 0%,62,38,18,6,61.29,29.03,2.137,3.81,-3.982,3
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,62,38,18,6,61.29,29.03,2.137,3.81,-3.982,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:risk_context_RISK_TRUNG_TÍNH,76,42,22,12,55.26,28.95,1.389,2.541,-3.467,3
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:volume_context_VOLUME_TĂNG_VỪA,45,25,13,7,55.56,28.89,1.479,3.144,-5.034,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:volume_context_VOLUME_CẠN,52,30,15,7,57.69,28.85,1.882,2.425,-3.004,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:market_regime_RẤT_YẾU,184,89,53,42,48.37,28.8,1.284,2.033,-3.768,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + market_context risk-off,125,68,36,21,54.4,28.8,1.82,2.197,-3.134,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,125,68,36,21,54.4,28.8,1.82,2.197,-3.134,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,125,68,36,21,54.4,28.8,1.82,2.197,-3.134,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,125,68,36,21,54.4,28.8,1.82,2.197,-3.134,3
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,56,30,16,10,53.57,28.57,0.368,1.469,-3.629,3
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 < -15% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,49,23,14,12,46.94,28.57,0.289,0.577,-4.127,3
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 > 1.3 + label:volume_context_VOLUME_TĂNG_VỪA,35,13,10,12,37.14,28.57,0.542,0.814,-4.309,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:entry_context_ENTRY_GẦN_MA20,219,108,62,49,49.32,28.31,0.852,2.007,-3.042,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:score_bucket_60-69,230,118,65,47,51.3,28.26,1.396,2.176,-3.145,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:volatility_context_VOLATILITY_MỞ_RỘNG,50,25,14,11,50.0,28.0,1.138,2.932,-5.386,3
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + market_context risk-off,87,53,24,10,60.92,27.59,1.894,3.412,-3.787,3
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,87,53,24,10,60.92,27.59,1.894,3.412,-3.787,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,190,98,52,40,51.58,27.37,1.576,2.583,-3.418,3
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:score_bucket_80+,44,24,12,8,54.55,27.27,1.991,2.598,-3.107,3
COMBO_3,market_context risk-off + drawdown20 < -15% + label:volume_context_VOLUME_CẠN,44,27,12,5,61.36,27.27,1.45,2.325,-3.58,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:score_bucket_80+,33,18,9,6,54.55,27.27,1.272,3.325,-5.471,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:score_bucket_70-79,185,96,50,39,51.89,27.03,0.846,2.006,-3.664,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:score_bucket_60-69,111,54,30,27,48.65,27.03,1.931,2.358,-3.367,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:score_bucket_70-79,112,58,30,24,51.79,26.79,0.886,1.969,-3.668,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:volume_context_VOLUME_TĂNG_VỪA,30,11,8,11,36.67,26.67,-0.24,0.953,-3.452,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,49,24,13,12,48.98,26.53,0.248,1.664,-3.32,3
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:entry_context_ENTRY_GẦN_MA20,238,120,63,55,50.42,26.47,0.691,1.965,-2.832,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + drawdown20 -10% to 0%,159,81,42,36,50.94,26.42,1.787,2.818,-3.507,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,159,81,42,36,50.94,26.42,1.787,2.818,-3.507,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_MỞ_RỘNG,159,81,42,36,50.94,26.42,1.787,2.818,-3.507,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:entry_context_ENTRY_GẦN_MA20,324,167,84,73,51.54,25.93,0.801,2.126,-3.043,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,224,120,58,46,53.57,25.89,1.817,2.841,-3.536,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + market_context risk-off,271,144,70,57,53.14,25.83,1.703,2.66,-3.445,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,271,144,70,57,53.14,25.83,1.703,2.66,-3.445,3
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,271,144,70,57,53.14,25.83,1.703,2.66,-3.445,3
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volatility_context_VOLATILITY_MỞ_RỘNG,271,144,70,57,53.14,25.83,1.703,2.66,-3.445,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + drawdown20 -10% to 0%,31,15,8,8,48.39,25.81,1.863,2.33,-2.781,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,31,15,8,8,48.39,25.81,1.863,2.33,-2.781,3
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:score_bucket_70-79,31,14,8,9,45.16,25.81,0.393,0.646,-3.197,3
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,31,15,8,8,48.39,25.81,1.863,2.33,-2.781,3
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,39,21,10,8,53.85,25.64,1.356,2.051,-3.3,3
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:risk_context_RISK_TRUNG_TÍNH,39,17,10,12,43.59,25.64,-0.304,1.427,-3.557,3
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 > 1.3 + market_ret20 < -5%,47,24,12,11,51.06,25.53,1.162,1.801,-3.014,3
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,47,24,12,11,51.06,25.53,1.162,1.801,-3.014,3
COMBO_3,range20 <= 10% + market_ret20 < -5% + market_context risk-off,47,22,12,13,46.81,25.53,1.465,1.674,-2.328,3
COMBO_3,range20 <= 10% + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,47,22,12,13,46.81,25.53,1.465,1.674,-2.328,3
COMBO_3,range20 <= 10% + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,47,22,12,13,46.81,25.53,1.465,1.674,-2.328,3
