pattern,conditions,n,win,fail,flat,winrate_pct,failrate_pct,avg_ret_t2_pct,avg_ret_t5_pct,avg_drawdown_t5_pct,combo_size,rule_type,action,confidence
COMBO_3,market_ret20 < -5% + market_context risk-off + label:market_context_MARKET_RISK-OFF,563,288,169,106,51.15,30.02,1.099,2.233,-3.444,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + market_context risk-off,40,24,12,4,60.0,30.0,0.361,1.283,-6.064,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio < 1x + label:market_context_MARKET_RISK-OFF,40,24,12,4,60.0,30.0,0.361,1.283,-6.064,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:market_context_MARKET_ỦNG_HỘ,40,21,12,7,52.5,30.0,1.397,2.041,-4.28,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + label:market_regime_YẾU,137,72,41,24,52.55,29.93,0.244,1.242,-3.578,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volume_context_VOLUME_TRUNG_TÍNH,211,107,63,41,50.71,29.86,0.789,1.819,-3.606,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,84,45,25,14,53.57,29.76,0.076,1.451,-3.724,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:score_bucket_70-79,37,20,11,6,54.05,29.73,1.54,2.108,-3.368,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:entry_context_ENTRY_GẦN_MA20,118,63,35,20,53.39,29.66,0.616,1.765,-3.91,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:score_bucket_60-69,118,56,35,27,47.46,29.66,1.267,1.934,-3.203,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + market_context risk-off,371,189,110,72,50.94,29.65,0.872,2.005,-3.159,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,371,189,110,72,50.94,29.65,0.872,2.005,-3.159,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:score_bucket_60-69,162,83,48,31,51.23,29.63,0.974,1.9,-2.964,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:market_context_MARKET_ỦNG_HỘ,54,29,16,9,53.7,29.63,1.759,2.422,-4.807,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + drawdown20 < -15%,44,22,13,9,50.0,29.55,0.895,0.944,-4.059,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:risk_context_DRAWDOWN_SÂU,44,22,13,9,50.0,29.55,0.895,0.944,-4.059,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 < -15% + label:market_context_MARKET_RISK-OFF,44,22,13,9,50.0,29.55,0.895,0.944,-4.059,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:volatility_context_VOLATILITY_MỞ_RỘNG,44,22,13,9,50.0,29.55,0.895,0.944,-4.059,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:volume_context_VOLUME_CẠN,214,115,63,36,53.74,29.44,1.213,2.319,-3.021,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,68,41,20,7,60.29,29.41,1.941,3.571,-4.108,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 < -15% + label:entry_context_ENTRY_GẦN_MA20,34,20,10,4,58.82,29.41,-0.455,1.34,-3.83,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,116,63,34,19,54.31,29.31,1.838,2.146,-3.232,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + market_context risk-off,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:structure_context_CÓ_NỀN___SIDEWAY,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:structure_context_CÓ_NỀN___SIDEWAY,99,47,29,23,47.47,29.29,0.763,1.32,-2.653,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:market_regime_YẾU,123,61,36,26,49.59,29.27,1.335,2.311,-3.414,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + market_context fomo/hưng phấn,41,20,12,9,48.78,29.27,0.804,2.631,-5.382,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,41,20,12,9,48.78,29.27,0.804,2.631,-5.382,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:market_regime_TĂNG_MẠNH,41,20,12,9,48.78,29.27,0.804,2.631,-5.382,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_MỞ_RỘNG,41,20,12,9,48.78,29.27,0.804,2.631,-5.382,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volume_context_VOLUME_CẠN,219,119,64,36,54.34,29.22,1.253,2.402,-3.017,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,313,165,91,57,52.72,29.07,0.926,2.244,-3.287,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + drawdown20 -10% to 0%,62,38,18,6,61.29,29.03,2.137,3.81,-3.982,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,62,38,18,6,61.29,29.03,2.137,3.81,-3.982,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:risk_context_RISK_TRUNG_TÍNH,76,42,22,12,55.26,28.95,1.389,2.541,-3.467,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:volume_context_VOLUME_TĂNG_VỪA,45,25,13,7,55.56,28.89,1.479,3.144,-5.034,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:volume_context_VOLUME_CẠN,52,30,15,7,57.69,28.85,1.882,2.425,-3.004,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:market_regime_RẤT_YẾU,184,89,53,42,48.37,28.8,1.284,2.033,-3.768,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + market_context risk-off,125,68,36,21,54.4,28.8,1.82,2.197,-3.134,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,125,68,36,21,54.4,28.8,1.82,2.197,-3.134,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,125,68,36,21,54.4,28.8,1.82,2.197,-3.134,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,125,68,36,21,54.4,28.8,1.82,2.197,-3.134,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,56,30,16,10,53.57,28.57,0.368,1.469,-3.629,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + drawdown20 < -15% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,49,23,14,12,46.94,28.57,0.289,0.577,-4.127,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:entry_context_ENTRY_GẦN_MA20,219,108,62,49,49.32,28.31,0.852,2.007,-3.042,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:score_bucket_60-69,230,118,65,47,51.3,28.26,1.396,2.176,-3.145,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:volatility_context_VOLATILITY_MỞ_RỘNG,50,25,14,11,50.0,28.0,1.138,2.932,-5.386,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + market_context risk-off,87,53,24,10,60.92,27.59,1.894,3.412,-3.787,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,87,53,24,10,60.92,27.59,1.894,3.412,-3.787,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,190,98,52,40,51.58,27.37,1.576,2.583,-3.418,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:score_bucket_80+,44,24,12,8,54.55,27.27,1.991,2.598,-3.107,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:volume_context_VOLUME_CẠN,44,27,12,5,61.36,27.27,1.45,2.325,-3.58,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:score_bucket_80+,33,18,9,6,54.55,27.27,1.272,3.325,-5.471,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:score_bucket_70-79,185,96,50,39,51.89,27.03,0.846,2.006,-3.664,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:score_bucket_60-69,111,54,30,27,48.65,27.03,1.931,2.358,-3.367,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:score_bucket_70-79,112,58,30,24,51.79,26.79,0.886,1.969,-3.668,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,49,24,13,12,48.98,26.53,0.248,1.664,-3.32,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:entry_context_ENTRY_GẦN_MA20,238,120,63,55,50.42,26.47,0.691,1.965,-2.832,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + drawdown20 -10% to 0%,159,81,42,36,50.94,26.42,1.787,2.818,-3.507,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,159,81,42,36,50.94,26.42,1.787,2.818,-3.507,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_MỞ_RỘNG,159,81,42,36,50.94,26.42,1.787,2.818,-3.507,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:entry_context_ENTRY_GẦN_MA20,324,167,84,73,51.54,25.93,0.801,2.126,-3.043,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,224,120,58,46,53.57,25.89,1.817,2.841,-3.536,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + market_context risk-off,271,144,70,57,53.14,25.83,1.703,2.66,-3.445,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,271,144,70,57,53.14,25.83,1.703,2.66,-3.445,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,271,144,70,57,53.14,25.83,1.703,2.66,-3.445,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:volatility_context_VOLATILITY_MỞ_RỘNG,271,144,70,57,53.14,25.83,1.703,2.66,-3.445,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + drawdown20 -10% to 0%,31,15,8,8,48.39,25.81,1.863,2.33,-2.781,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,31,15,8,8,48.39,25.81,1.863,2.33,-2.781,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:score_bucket_70-79,31,14,8,9,45.16,25.81,0.393,0.646,-3.197,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,31,15,8,8,48.39,25.81,1.863,2.33,-2.781,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,39,21,10,8,53.85,25.64,1.356,2.051,-3.3,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + volatility_contraction20 > 1.3 + market_ret20 < -5%,47,24,12,11,51.06,25.53,1.162,1.801,-3.014,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,47,24,12,11,51.06,25.53,1.162,1.801,-3.014,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,range20 <= 10% + market_ret20 < -5% + market_context risk-off,47,22,12,13,46.81,25.53,1.465,1.674,-2.328,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,range20 <= 10% + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,47,22,12,13,46.81,25.53,1.465,1.674,-2.328,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,range20 <= 10% + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,47,22,12,13,46.81,25.53,1.465,1.674,-2.328,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:structure_context_CÓ_NỀN___SIDEWAY,47,24,12,11,51.06,25.53,1.162,1.801,-3.014,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:score_bucket_70-79,124,62,31,31,50.0,25.0,0.903,1.937,-3.103,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,sideway_score20 >= 2 + range20 <= 10% + market_ret20 < -5%,44,20,11,13,45.45,25.0,1.127,1.431,-2.345,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,range20 <= 10% + market_ret20 < -5% + drawdown20 -10% to 0%,44,20,11,13,45.45,25.0,1.432,1.65,-2.335,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,range20 <= 10% + market_ret20 < -5% + label:structure_context_CÓ_NỀN___SIDEWAY,44,20,11,13,45.45,25.0,1.127,1.431,-2.345,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,range20 <= 10% + market_ret20 < -5% + label:risk_context_PULLBACK_LÀNH_MẠNH,44,20,11,13,45.45,25.0,1.432,1.65,-2.335,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,range20 <= 10% + market_ret20 < -5% + label:entry_context_ENTRY_GẦN_MA20,40,18,10,12,45.0,25.0,1.08,1.275,-2.356,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret20 < -5% + label:score_bucket_70-79,36,19,9,8,52.78,25.0,0.349,0.845,-2.748,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 > 1.3 + market_ret20 < -5%,73,39,18,16,53.42,24.66,1.871,2.32,-3.309,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,73,39,18,16,53.42,24.66,1.871,2.32,-3.309,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,73,39,18,16,53.42,24.66,1.871,2.32,-3.309,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:entry_context_ENTRY_GẦN_MA20,61,35,15,11,57.38,24.59,0.302,1.72,-3.699,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_context risk-off + label:market_regime_YẾU,57,32,14,11,56.14,24.56,1.91,4.572,-4.597,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + drawdown20 -10% to 0% + label:market_regime_YẾU,102,52,25,25,50.98,24.51,1.828,2.873,-3.279,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,102,57,25,20,55.88,24.51,1.522,2.237,-3.739,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,range20 <= 10% + volatility_contraction20 > 1.3 + label:market_regime_YẾU,45,23,11,11,51.11,24.44,0.97,1.708,-2.255,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + market_context risk-off + label:market_regime_YẾU,50,28,12,10,56.0,24.0,1.311,3.745,-4.212,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:entry_context_ENTRY_GẦN_MA20,55,34,13,8,61.82,23.64,0.319,2.071,-3.461,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:extension_context_SUY_YẾU_TRƯỚC_SIGNAL,72,44,17,11,61.11,23.61,0.8,2.406,-2.782,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + volatility_contraction20 > 1.3 + market_ret20 < -5%,140,76,33,31,54.29,23.57,1.361,2.365,-2.945,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,140,76,33,31,54.29,23.57,1.361,2.365,-2.945,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio 1.2-2.0x + label:score_bucket_60-69,30,18,7,5,60.0,23.33,0.515,1.807,-3.484,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:score_bucket_60-69,30,18,7,5,60.0,23.33,2.7,3.895,-3.661,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:volume_context_VOLUME_CẠN,97,54,22,21,55.67,22.68,1.571,2.607,-2.779,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + drawdown20 < -15%,31,18,7,6,58.06,22.58,2.36,2.707,-3.212,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:risk_context_DRAWDOWN_SÂU,31,18,7,6,58.06,22.58,2.36,2.707,-3.212,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 < -15% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,31,18,7,6,58.06,22.58,2.36,2.707,-3.212,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + drawdown20 -10% to 0% + label:market_regime_YẾU,40,24,9,7,60.0,22.5,2.931,5.326,-3.928,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:volume_context_VOLUME_TRUNG_TÍNH,36,25,8,3,69.44,22.22,1.39,2.202,-3.755,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret5 > 4% + label:structure_context_KHÔNG_RÕ_NỀN,36,20,8,8,55.56,22.22,1.23,3.938,-5.502,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:market_regime_YẾU,50,26,11,13,52.0,22.0,0.873,1.917,-2.883,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:market_regime_YẾU,41,28,9,4,68.29,21.95,2.251,3.46,-2.782,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + drawdown20 -10% to 0%,32,17,7,8,53.12,21.88,1.794,2.435,-3.128,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_dist_ma20 > 5% + label:risk_context_PULLBACK_LÀNH_MẠNH,32,17,7,8,53.12,21.88,1.794,2.435,-3.128,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_ret20 < -5% + label:score_bucket_60-69,69,42,15,12,60.87,21.74,2.253,2.796,-2.834,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:score_bucket_70-79,96,56,20,20,58.33,20.83,1.645,2.74,-3.526,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret20 < -5% + label:entry_context_ENTRY_GẦN_MA20,44,30,9,5,68.18,20.45,2.097,3.974,-3.825,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
